日期,西德州(美元/桶),杜拜(美元/桶),布蘭特(美元/桶),備註
20030815,30.7,27.06,29.28,
20030814,30.72,26.85,29.21,
20030813,30.39,27.72,29.56,
20030812,31.54,27.18,30.4,
20030811,31.65,27.55,30.46,
20030808,31.79,27.98,30.27,
20030807,31.99,27.56,30.92,
20030806,31.36,27.48,29.75,
20030805,31.85,27.75,30.22,
20030804,31.46,27.4,29.88,
20030801,31.96,26.39,30.21,
20030731,30.15,26.66,28.67,
20030730,30.7,26.62,28.29,
20030729,30.2,26.57,28.38,
20030728,29.75,25.88,28.05,
20030725,30.15,25.97,28.32,
20030724,30.62,26.5,28.09,
20030723,30.12,26.27,27.83,
20030722,29.8,26.28,27.63,
20030721,31.6,26.56,29.21,
20030718,31.6,26.24,29.19,
20030717,31.01,27.16,28.63,
20030716,31.61,27.3,28.6,
20030715,31.2,27.36,28.72,
20030714,31,26.73,28.88,
20030711,31,26.9,29.05,
20030710,30.8,26.7,28.6,
20030709,30.6,26.36,28.59,
20030708,29.95,25.56,27.97,
20030707,29.9,25.67,27.81,
20030703,30.1,26.53,28.24,
20030702,30.33,26.4,27.86,
20030701,30.15,26.04,28.38,
20030630,29.9,25.79,28.45,
20030627,29.03,25.22,27.25,
20030626,28.78,25.76,26.7,
20030625,31.05,25.08,27.64,
20030624,29.88,24.95,26.63,
20030623,29.9,25.31,26.97,
20030620,30.44,24.18,27.37,
20030619,29.59,24.3,26.43,
20030618,29.99,24.35,26.55,
20030617,30.59,24.61,26.97,
20030616,30.8,24.33,27.21,
20030613,30.27,24.64,28.63,
20030612,32.27,25.92,28.95,
20030611,32.03,25.59,28.47,
20030610,31.36,25.67,28.55,
20030609,30.9,25.35,28.56,
20030606,30.9,25.35,28.56,
20030605,30.74,24.85,28.03,
20030604,30.01,25.33,27.62,
20030603,30.35,25.18,28.09,
20030602,30.42,24.57,27.87,
20030530,29.28,24.36,26.63,
20030529,28.85,24.47,26.32,
20030528,28.6,24.04,26.06,
20030527,29.35,24.13,26.88,
20030526,29.58,24.37,26.78,
20030523,29.58,24.61,26.78,
20030522,29.46,24.62,27.33,
20030521,29.19,24.86,27.35,
20030520,29.27,23.74,26.8,
20030519,28.57,24.54,27.27,
20030516,28.3,24.73,26.38,
20030515,28.35,25.26,26.36,
20030514,28.8,24.83,26.8,
20030513,28.15,24.23,25.88,
20030512,27.05,24.78,25.04,
20030509,27.4,24.31,24.9,
20030508,26.67,23.87,24.75,
20030507,25.92,22.74,23.85,
20030506,25.44,22.91,23.69,
20030505,26.19,22.63,23.39,
20030502,25.4,23.36,23.12,
20030501,25.6,22.86,23.46,
20030430,25.6,22.86,23.46,
20030429,25.63,23.01,23.69,
20030428,25.42,22.98,23.05,
20030425,26.03,23.06,24.29,
20030424,26.6,23.4,23.76,
20030423,27.58,23.81,24.44,
20030422,30.63,24.44,25.84,
20030421,30.63,24.44,25.84,
20030418,30.27,24.29,25.4,
20030417,30.27,24.29,25.4,
20030416,28.88,23.71,24.98,
20030415,28.98,23.56,24.86,
20030414,28.38,23.15,24.91,
20030411,27.9,22.9,24.26,
20030410,27.25,23.4,24.95,
20030409,28.7,23.21,25.35,
20030408,27.85,23.18,25.11,
20030407,27.8,22.2,24.78,
20030404,28.53,22.91,25.44,
20030403,29.05,23.83,26.08,
20030402,28.53,24.01,25.37,
20030401,29.88,25.28,27.24,
20030331,31.14,25.81,28.09,
20030328,30.34,25.34,27.81,
20030327,30.48,24.71,27.31,
20030326,28.75,24.01,25.93,
20030325,30.4,24.98,26.78,
20030324,29.3,24.24,26.31,
20030321,27.63,24.53,27.53,
20030320,28.75,25.21,27.53,
20030319,30,25.23,28.32,
20030318,31.8,25.51,28.19,
20030317,34.91,28.21,30.25,
20030314,35.2,27.56,31.37,
20030313,35.85,30.18,33.57,
20030312,37.65,29.94,34.01,
20030311,36.5,31.11,33.82,
20030310,37,31.21,34.89,
20030307,37.5,30.81,35.04,
20030306,36.75,31.1,34.67,
20030305,36.4,30.76,33.99,
20030304,36.6,31.03,34.08,
20030303,34.23,29.31,33.32,
20030228,36.3,29.97,34,
20030227,36.9,30.02,33.88,
20030226,37.4,29.27,33.73,
20030225,36.2,30.05,33.39,
20030224,37.8,29.22,33.39,
20030221,36.68,28.49,32.77,
20030220,36.5,29.46,32.24,
20030219,36.85,29.59,33.39,
20030218,36.5,29.14,32.08,
20030217,36.5,29.14,32.08,
20030214,36.5,30.09,33.45,
20030213,36.05,30.47,33.04,
20030212,35.38,30.13,32.55,
20030211,35.43,29.9,32.53,
20030210,34.15,29.66,32.07,
20030207,34.8,29.59,32.03,
20030206,33.9,29.68,31.61,
20030205,33.65,29.63,31.14,
20030204,33.27,28.63,31.18,
20030203,32.45,29.41,31.1,
20030131,33.53,29.41,32.52,
20030130,33.849,29.27,32.38,
20030129,33.63,28.53,32,
20030128,32.68,28.46,31.53,
20030127,32.28,28.43,31.48,
20030124,35.03,27.91,31.74,
20030123,33.85,28.38,31.48,
20030122,34.45,28.54,32.05,
20030121,34.25,28.13,31.78,
20030120,33.65,28.46,32.36,
20030117,33.65,27.11,31.82,
20030116,33.55,28.44,34.36,
20030115,33.2,27.91,31.96,
20030114,32.38,28.7,31.69,
20030113,32.25,27.53,30.45,
20030110,32.08,26.98,30.89,
20030109,32,26.88,30.04,
20030108,30.6,26.14,28.93,
20030107,31.3,26.71,29.72,
20030106,32.35,28.62,30.47,
20030103,31.88,27.47,31.01,
20030102,31.88,27.47,31.01,
20021231,31.21,27.18,30.21,
20021230,31.34,28.35,31.71,
20021227,32.65,27.76,31.709,
20021226,32.4,27.71,31.83,
20021224,32,28.08,31.36,
20021223,31.8,27.2,31.43,
20021220,30.25,26.41,30.18,
20021219,30.48,26.58,29.96,
20021218,30.38,26.93,29.73,
20021217,30.05,26.15,29,
20021216,30.08,26.42,29.53,
20021213,28.5,25.26,27.4,
20021212,27.85,24.82,27.03,
20021211,27.25,24.96,26.85,
20021210,27.55,24.61,26.9,
20021209,26.98,24.41,26.21,
20021206,26.7,24.13,26.26,
20021205,27.05,24.35,26.09,
20021204,26.5,23.99,25.46,
20021203,27.05,24.84,25.88,
20021202,27,24.45,25.65,
20021129,26.6,23.95,25.1,
20021128,26.6,24.15,25.04,
20021127,26.6,24.23,25.13,
20021126,26.13,23.87,24.71,
20021125,26.7,23.65,24.43,
20021122,26.3,23.71,25.12,
20021121,26.55,23.66,24.57,
20021120,26.6,23.08,24.38,
20021119,26.05,23.21,23.82,
20021118,26.35,23.19,24,
20021115,25.15,22.4,23.22,
20021114,24.95,22.14,22.92,
20021113,24.85,21.76,22.68,
20021112,25.55,22.59,23.78,
20021111,25.62,22.65,23.62,
20021108,25.15,22.31,23.51,
20021107,25.15,22.31,23.51,
20021106,25.53,22.49,23.72,
20021105,25.85,22.89,24.14,
20021104,26.7,23.84,25.04,
20021101,26.85,24.29,25.67,
20021031,26.97,24.34,25.67,
20021030,26.57,24.31,25.56,
20021029,26.65,24.52,25.85,
20021028,27,24.26,25.84,
20021025,26.7,25.04,26.12,
20021024,27.75,25.66,26.86,
20021023,27.95,25.67,26.87,
20021022,27.8,25.33,26.71,
20021021,28.2,25.73,27.18,
20021018,29.45,26.93,28.4,
20021017,29.3,27.09,28.61,
20021016,29.45,26.8,28.82,
20021015,29.7,27.05,28.777,
20021014,30,27.31,28.71,
20021011,29.38,26.84,28.31,
20021010,28.95,26.51,26.51,
20021009,29.35,27.05,28.38,
20021008,29.4,26.96,28.4,
20021007,29.5,27.43,28.58,
20021004,29.5,27.23,28.48,
20021003,29.65,27.28,28.42,
20021002,30.34,27.47,28.89,
20021001,30.68,27.51,29.05,
20020930,30.3,27.3,28.85,
20020927,30.35,27.21,29.04,
20020926,30.25,27.15,28.98,
20020925,30.28,27.37,29.31,
20020924,30.7,27.3,29.08,
20020923,30.55,27.73,29.39,
20020920,29.5,26.71,28.34,
20020919,29.43,26.86,28.33,
20020918,29.3,26.88,28.24,
20020917,28.9,26.63,27.91,
20020916,29.65,26.91,28.72,
20020913,29.65,26.96,28.67,
20020912,28.68,26.45,27.78,
20020911,29.6,27.05,28.51,
20020910,29.5,26.86,28.43,
20020909,29.5,27.58,28.49,
20020906,29.44,27.81,28.31,
20020905,28.79,26.68,27.69,
20020904,28.05,26.45,27.13,
20020903,27.5,25.5,26.72,
20020902,28.7,26.48,27.41,
20020830,28.7,26.48,27.48,
20020829,28.65,26.53,27.36,
20020828,28.05,25.91,26.91,
20020827,28.58,26.05,27.23,
20020826,29,25.83,27.8,
20020823,29.5,25.89,27.34,
20020822,29.78,26.61,27.91,
20020821,30.09,25.96,27.91,
20020820,29.85,25.76,27.33,
20020819,29.6,26.22,27.69,
20020816,27.41,25.89,27,
20020815,29.1,25.21,26.9,
20020814,28.15,25.06,26.81,
20020813,27.65,25.35,26.44,
20020812,27.6,24.98,26.27,
20020809,26.65,24.45,25.65,
20020808,26.32,24.88,25.24,
20020807,26.32,24.88,25.24,
20020806,26.97,24.52,25.82,
20020805,26.35,24.87,25.8,
20020802,26.6,24.58,25.31,
20020801,26.25,24.52,25.47,
20020731,26.8,24.97,25.9,
20020730,27.15,24.3,25.68,
20020729,26.35,24.35,25.25,
20020725,26.72,24.54,25.44,
20020724,26.69,24.52,25.5,
20020723,26.6,24.46,25.61,
20020722,27.83,25.36,26.64,
20020719,27.57,25.12,26.49,
20020718,27.88,25.28,26.55,
20020716,26.73,22.38,26.11,
20020712,26.83,26.83,26.02,
20020711,26.83,24.61,26.02,
20020710,26.77,24.68,25.99,
20020709,26.09,23.96,25.18,
20020708,26.07,23.85,25.09,
20020703,26.8,24.42,25.86,
20020702,26.77,24.38,25.76,
20020701,26.73,24.31,25.5,
20020628,26.86,24.56,25.44,
20020627,26.86,24.58,25.31,
20020626,26.76,24.37,25,
20020625,26.07,24.34,25.12,
20020624,26.19,24.35,25.16,
20020621,25.52,23.83,24.5,
20020620,25.6,24.15,24.78,
20020619,25.31,23.65,24.25,
20020618,25.43,23.81,24.44,
20020617,26.09,23.28,24.79,
20020614,25.94,24.14,24.29,
20020613,25.65,23.84,23.47,
20020612,24.64,23.03,22.85,
20020611,24.12,22.75,22.61,
20020610,24.29,23.11,22.92,
20020607,24.75,23.56,23.1,
20020606,24.79,23.74,23.32,
20020605,24.89,23.81,23.2,
20020531,25.31,23.73,23.89,
20020530,24.67,23.15,23.5,
20020529,25.76,24.12,24.63,
20020528,25.27,23.84,24.22,
20020524,26.78,24.19,24.14,
20020523,26.59,24.31,24.13,
20020522,26.82,24.42,24.28,
20020521,27.33,24.45,24.69,
20020520,28.37,25.2,25.82,
20020519,28.22,25.14,25.85,
20020516,27.98,25.2,25.91,
20020515,28.18,25.85,25.91,
20020514,29.42,26.04,27.17,
20020513,28.4,25.16,26.49,
20020510,27.99,25.31,26.55,
20020509,27.68,24.84,26.29,
20020508,27.85,25.02,26.48,
20020507,26.63,24.32,25.92,
20020429,27.57,25.41,27.22,
20020426,27.11,24.97,26.64,
20020425,26.58,24.44,26.33,
20020424,26.25,24.42,26.35,
20020423,26.57,24.76,26.31,
20020422,26.27,24.27,25.99,
20020419,26.38,24.55,25.8,
20020418,26.18,24.47,25.72,
20020417,25.94,24.25,24.98,
20020416,24.75,23.46,23.95,
20020415,24.57,23,23.34,
20020412,23.47,22.04,23.01,
20020411,24.99,24.3,23.76,
20020410,26.13,24.37,24.89,
20020409,25.82,24.17,25.19,
20020408,26.21,23.99,25.33,
20020405,26.21,23.99,25.33,
20020404,26.58,25.19,26.7,
20020403,27.56,25.46,26.71,
20020402,27.71,25.92,27.26,
20020401,26.88,23.84,25.6,
20020327,25.87,23.82,25.09,
20020326,25.36,23.69,24.96,
20020325,24.31,23.61,24.77,
20020322,24.9,23.84,24.99,
20020321,25.44,24.08,24.95,
20020320,24.9,23.3,24.29,
20020319,24.88,23.23,24.35,
20020318,25.11,23.55,24.46,
20020315,24.51,23.19,23.84,
20020314,24.56,23.29,23.53,
20020313,24.16,22.7,23.38,
20020312,24.2,22.73,23.19,
20020311,23.33,22.84,24.31,
20020308,23.84,22.28,22.74,
20020307,23.71,22.23,22.76,
20020306,23.15,21.51,22.18,
20020305,23.17,21.56,22.31,
20020304,22.45,20.58,21.52,
20020301,22.4,20.7,21.57,
20020228,21.74,20.11,21.07,
20020227,21.74,20.11,21.07,
20020226,21.41,19.52,20.59,
20020225,20.25,18.62,19.61,
20020222,20.87,19.01,20,
20020221,20.76,18.94,19.9,
20020220,20.29,18.47,19.39,
20020219,20.88,18.96,20.21,
20020218,21.5,18.81,20.23,
20020215,21.5,19.09,20.76,
20020211,21.41,19.85,21.87,
20020208,20.26,18.56,20.09,
20020207,19.64,18.06,19.59,
20020206,19.78,18.13,19.72,
20020205,20.07,18.34,19.87,
20020204,20.07,18.5,20.14,
20020201,20.38,18.88,20.26,
20020131,19.48,18.18,19.41,
20020130,19.08,17.79,19.04,
20020129,19.58,18.08,19.49,
20020128,20.05,18.47,19.85,
20020125,19.72,18.18,19.51,
20020124,19.4,17.97,19.17,
20020123,19.2,18.11,19.13,
20020122,18.34,17.67,18.59,
20020118,18,17.37,18.13,
20020117,17.97,17.39,17.94,
20020116,18.86,18.03,18.66,
20020115,18.9,17.96,18.64,
20020114,18.89,17.73,18.68,
20020111,19.68,18.54,19.74,
20020110,20.38,18.87,20.12,
20020109,20.18,18.45,19.7,
20020108,21.25,19.32,21.01,
20020107,21.48,19.48,21.42,
20020104,21.62,19.81,21.58,
20020103,20.37,18.58,20.06,
20011228,20.44,18.68,19.7,
20011224,19.27,18.05,18.44,
20011221,19.27,17.92,18.71,
20011220,18.5,17.63,18.5,
20011219,19.2,18.03,18.84,
20011218,19.36,17.56,18.5,
20011217,19.22,17.52,18.39,
20011214,19.23,17.64,18.6,
20011213,18.12,16.55,17.44,
20011212,18.36,17,17.88,
20011211,18.08,16.68,17.61,
20011210,18.37,16.88,17.72,
20011207,19.04,17.67,18.63,
20011206,18.54,16.8,18.05,
20011205,19.49,17.76,18.94,
20011204,19.65,17.73,19.01,
20011203,20.09,17.93,19.44,
20011130,19.44,17.88,19.29,
20011129,18.62,17.05,18.56,
20011128,19.22,16.95,18.86,
20011127,19.48,17.3,19.22,
20011126,18.69,16.56,18.57,
20011123,17.96,17.32,19.48,
20011122,17.96,17.8,20.1,
20011121,18.48,16.8,17.96,
20011120,18.55,17.19,18.65,
20011119,17.72,16.45,17.51,
20011116,18.03,16.13,17.15,
20011115,17.45,15.9,16.97,
20011114,19.74,17.05,18.4,
20011113,21.67,19.57,20.35,
20011112,21.23,19.01,19.33,
20011109,20.93,19.96,22.22,
20011108,21.17,18.48,19.8,
20011107,20.09,17.53,18.84,
20011106,19.92,17.27,18.6,
20011105,20.02,17.66,18.97,
20011104,20.19,18.05,19.3,
20011101,20.39,17.8,19.12,
20011031,21.18,18.74,19.79,
20011030,21.87,19.09,20.4,
20011029,22.15,19.32,20.42,
20011026,22.03,19.24,20.26,
20011025,21.77,19.07,20.15,
20011023,21.52,19.13,20.11,
20011022,21.76,19.28,20.18,
20011019,21.83,19.54,20.53,
20011018,21.31,18.76,19.7,
20011017,21.81,19.19,20.07,
20011016,22,19.86,20.78,
20011015,22.5,20.07,20.76,
20011012,22.5,19.61,20.44,
20011011,23.34,20.39,21.19,
20011010,22.53,19.94,20.74,
20011009,22.48,19.83,20.59,
20011008,22.45,19.37,20.42,
20011005,22.39,19.33,20.58,
20011004,22.63,20.08,21.31,
20011003,22.08,20.76,20.52,
20011002,22.79,20.14,20.77,
20010928,23.34,21.5,21.96,
20010927,22.74,20.6,21.47,
20010926,22.38,21.33,21.7,
20010925,21.56,21.01,21.08,
20010924,21.5,20.62,20.61,
20010921,25.37,23.69,24.34,
20010920,26.59,24.1,24.97,
20010919,26.72,24.3,25.52,
20010918,27.7,25.06,26.8,
20010917,28.81,25.63,27.95,
20010914,29.86,26.63,29.07,
20010913,28.65,25.69,27.91,
20010912,27.73,25.46,27.79,
20010911,27.5,26.3,28.91,
20010910,27.63,24.58,27.3,
20010907,28.03,25.19,27.56,
20010906,27.58,24.62,26.83,
20010905,26.95,24.09,26.12,
20010904,26.93,24,26.16,
20010903,27,24.2,26.58,
20010831,27.2,24.24,26.71,
20010829,27.05,24.67,26.68,
20010824,28.15,24.61,26.24,
20010823,27.85,24.32,26.06,
20010822,27.12,24,25.58,
20010821,27.91,23.32,25.63,
20010820,27.18,24,25.15,
20010817,26.69,23.58,24.59,
20010816,27.41,24.41,25.23,
20010815,28.02,25.6,25.83,
20010814,28.02,25.6,25.83,
20010813,27.82,24.74,25.71,
20010810,28.05,24.83,25.63,
20010809,27.64,24.38,25.28,
20010808,27.54,24.15,25.25,
20010807,27.94,24.43,25.68,
20010806,27.74,24.15,25.48,
20010803,27.62,24.09,25.35,
20010801,26.77,23.47,24.52,
20010731,26.35,23.2,24.25,
20010727,27.02,23.69,24.75,
20010726,26.64,23.79,24.52,
20010725,26.64,23.79,24.52,
20010724,26.13,23.17,24.17,
20010723,25.94,23.01,24.19,
20010720,25.59,22.92,23.81,
20010719,25.27,22.52,23.62,
20010718,24.91,22.42,22.97,
20010717,25.57,22.94,23.54,
20010716,26.07,23.22,23.85,
20010713,26.59,23.47,23.77,
20010712,26.8,23.5,23.94,
20010711,27.11,23.88,24.23,
20010710,27.49,23.81,24.99,
20010709,27.59,23.85,25.22,
20010706,28.22,24.49,26.48,
20010705,27.02,23.38,25.96,
20010704,26.24,23.72,25.92,
20010703,25.95,23.32,24.53,
20010629,26.25,23.61,25.63,
20010628,25.56,23.15,26.16,
20010627,25.61,23.53,27.48,
20010626,26.98,23.95,27.48,
20010625,27.25,24.31,26.61,
20010622,26.83,24.85,27.18,
20010619,27.43,25.33,27.48,
20010618,27.55,25.27,27.52,
20010615,28.41,25.92,28.97,
20010614,29.04,25.64,29.24,
20010613,28.86,25.3,29.1,
20010612,29.15,26.29,29.29,
20010611,29.07,26.75,29.55,
20010608,28.36,27.05,29.49,
20010607,27.82,26.54,28.69,
20010606,27.64,26.69,28.86,
20010605,28.22,27.57,29.67,
20010604,28.09,27.15,29.21,
20010601,27.91,26.85,28.79,
20010531,28.51,27.61,29.48,
20010530,28.55,27.2,29.13,
20010529,28.65,27.53,29.2,
20010525,27.83,26.53,28.78,
20010524,27.89,25.84,28.76,
20010523,29.16,26.17,29.29,
20010522,29.39,26.34,29.64,
20010521,29.91,26.5,29.9,
20010518,29.91,26.5,29.94,
20010517,28.92,25.38,25.54,
20010516,28.83,25.18,28.56,
20010515,29.04,24.62,28.39,
20010514,28.74,24.82,28.37,
20010511,28.58,24.85,28.35,
20010510,28.52,25.16,28.34,
20010509,28.38,24.74,27.91,
20010508,27.39,24.33,27.45,
20010507,27.79,24.13,27.2,
20010504,28.36,24.96,28.04,
20010503,28.44,24.88,27.97,
20010502,27.8,24.61,27.31,
20010501,28.94,25.42,28.12,
20010430,28.42,24.83,27.38,
20010427,28.27,24.71,27.44,
20010426,28.44,24.96,27.34,
20010425,25.8,24.22,26.34,
20010424,25.16,23.91,25.86,
20010423,26.86,24.18,25.99,
20010420,27.18,24.05,25.89,
20010419,27.73,24.63,26.07,
20010418,27.83,24.76,26.63,
20010417,28.14,24.87,27.12,
20010416,28.77,24.91,27.39,
20010412,28.29,24.85,26.94,
20010411,28.18,24.7,26.6,
20010410,28.4,24.8,26.59,
20010409,27.28,23.67,24.76,
20010406,27.04,23.41,24.65,
20010405,27.24,23.43,25.01,
20010403,26.17,22.88,24.05,
20010402,25.64,22.74,23.84,
20010330,26.22,22.82,24.21,
20010329,26.32,22.71,24.26,
20010328,26.42,22.73,24.43,
20010327,27.72,23.35,25.22,
20010326,27.44,23.06,25.01,
20010323,27.08,23.23,24.84,
20010322,26.17,22.85,24.02,
20010321,26.45,23.07,24.21,
20010320,25.76,23.14,24,
20010319,26.15,23.16,23.95,
20010316,26.58,23.33,24.52,
20010315,26.48,23.09,24.41,
20010314,26.41,22.57,24.15,
20010313,27.57,23.5,25.25,
20010312,27.94,23.89,25.71,
20010309,27.86,24.46,25.96,
20010308,28.29,24.25,26.07,
20010307,28.91,24.79,26.64,
20010306,28.34,24.42,26.2,
20010305,28.46,24.75,26.47,
20010302,27.82,23.38,25.52,
20010301,27.66,23.38,25.36,
20010228,27.35,23.05,25.53,
20010227,28.06,23.35,26.23,
20010226,28.32,23.29,26.05,
20010223,28.77,23.84,26.7,
20010222,28.58,24.03,26.7,
20010221,28.25,24.03,26.83,
20010220,28.55,24.23,27.15,
20010219,29.11,24.71,27.74,
20010216,29.08,24.53,27.46,
20010215,28.87,24.61,27.06,
20010214,29.64,24.81,27.61,
20010213,30.33,25.54,28.54,
20010212,30.47,25.15,28.59,
20010209,30.96,26.11,29.65,
20010208,31.52,26.62,30.19,
20010207,31.24,26.38,29.97,
20010206,30.3,25.56,29.16,
20010205,30.48,25.32,28.97,
20010202,31.09,25.99,29.84,
20010201,29.83,24.94,28.87,
20010130,29.07,23.71,27.35,
20010129,29.08,23.48,26.86,
20010126,29.83,24.11,27.43,
20010125,31.6,23.77,26.77,
20010124,31.32,23.45,26.43,
20010123,31.64,23.96,27.05,
20010122,31.94,23.79,26.96,
20010119,32.24,24.98,28.22,
20010118,30.42,23.04,26.16,
20010117,29.59,22.38,25.2,
20010116,30.28,22.86,25.68,
20010115,29.8,23.29,26.4,
20010112,29.88,22.45,25.75,
20010111,29.37,22.39,25.6,
20010110,29.43,22.35,25.5,
20010109,27.74,21.54,24.54,
20010105,27.93,22.05,24.78,
20010104,28.13,21.94,24.72,
20010103,28.08,21.61,24.55,
20010102,27.24,20.86,23.98,
20001229,26.75,20.5,23.54,
20001228,25.78,19.42,22.54,
20001227,26.47,19.91,23.37,
20001226,26.5,20.14,23.52,
20001222,25.83,19.75,22.7,
20001221,26.01,20.03,22.96,
20001220,25.88,19.58,22.53,
20001215,28.84,21.18,25.48,
20001214,27.97,19.1,25.1,
20001213,28.72,20.3,25.8,
20001212,29.63,22.4,27.25,
20001211,29.6,22.89,27.6,
20001208,28.64,22.7,26.88,
20001207,29.37,23.33,27.51,
20001206,29.87,23.95,28.03,
20001205,29.56,23.36,27.59,
20001204,31.19,25.09,29.81,
20001201,31.98,25.75,31.15,
20001130,33.67,27.65,32.73,
20001129,34.57,28.81,33.49,
20001128,34.17,28.39,33.24,
20001127,35.3,28.97,34.12,
20001124,36,29.42,33.01,
20001123,36,29.42,33.2,
20001122,35.99,29.27,34.06,
20001121,35.97,29.46,33.91,
20001120,36.22,29.74,34.12,
20001117,35.77,30.06,34.26,
20001116,35.07,29.58,33.61,
20001115,35.58,31.93,34.5,
20001114,34.92,31.64,33.34,
20001113,34.55,32.93,33.48,
20001110,34.05,32.12,32.37,
20001109,33.92,32.1,32.35,
20001108,33.24,31.3,31.58,
20001107,33.39,31.44,31.83,
20001106,32.96,31.07,31.41,
20001103,32.75,30.77,31.23,
20001102,32.59,30.47,30.92,
20001101,33.26,31.09,31.54,
20001031,32.64,30.67,30.97,
20001030,32.83,30.51,30.77,
20001027,32.74,30.55,31.07,
20001026,33.76,31.47,32.03,
20001025,33.51,30.85,31.39,
20001024,34.35,31.15,31.69,
20001023,35.02,31.9,32.31,
20001020,34,31.44,31.74,
20001019,32.94,30.4,30.68,
20001018,33.5,30.99,31.15,
20001017,33.07,30.35,31,
20001016,32.72,30.37,30.92,
20001013,34.68,30.63,32.39,
20001012,36.01,32.34,34.45,
20001011,33.2,29.95,31.95,
20001010,33.12,30.18,31.78,
20001009,31.91,29.94,30.7,
20001006,30.94,29.59,30.16,
20001005,30.64,29.23,29.83,
20001004,30.98,29.35,29.94,
20001003,32.13,30.33,30.59,
20001002,32.08,29.73,30.88,
20000929,30.94,28.3,29.47,
20000928,30.34,27.77,28.95,
20000927,31.43,29.02,30.07,
20000926,31.49,29.18,29.7,
20000925,32.01,29.03,30.01,
20000922,32.35,29.2,30.75,
20000921,34.29,30.37,32.47,
20000920,36.91,31.35,34.15,
20000919,36.43,31.01,33.71,
20000918,36.81,31.68,34.59,
20000915,35.92,31.69,34.89,
20000914,34.15,29.48,32.68,
20000913,33.83,28.92,32.1,
20000912,34.3,29.47,32.62,
20000911,35.16,30.82,33.8,
20000908,33.64,29.73,36.15,
20000906,35.04,31.18,37.78,
20000905,33.87,30.23,36.45,
20000904,33.5,29.97,35.9,
20000901,33.41,29.49,35.4,
20000831,33.08,29.11,35.01,
20000830,33.26,29.06,34.95,
20000829,32.84,28.78,34.67,
20000828,32.87,28.92,34.67,
20000825,34.35,27.86,33.58,
20000824,33.13,27.53,33.1,
20000823,32.77,28.14,33.49,
20000822,31.22,27.39,32.55,
20000821,32.45,28.05,33.46,
20000818,32.03,28.15,33.65,
20000817,31.96,27.7,33.33,
20000816,31.73,27.03,32.26,
20000815,31.73,27.03,32.26,
20000814,31.94,26.81,31.36,
20000811,30.82,26.39,30.75,
20000810,31.29,26.56,30.84,
20000809,30.35,26.01,29.43,
20000808,29.17,25.4,29.02,
20000807,28.88,25.08,28.2,
20000804,29.93,25.9,29.2,
20000803,28.68,25.02,28,
20000802,28.22,24.54,27.33,
20000801,27.78,24.44,26.85,
20000731,27.41,24.06,26.44,
20000728,28.08,24.45,26.62,
20000727,28.05,24.3,26.62,
20000726,27.91,24.02,26.18,
20000725,27.91,24.02,26.18,
